,alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,soldPerViewRatio,productRevenue
27,love-bonito-atasan-wanita-jorja-satin-pleated-halter-top-white-xl-4997a,2023-10-25T20:58:07+07:00,11936107409,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-jorja-satin-pleated-halter-top-white-xl-4997a,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",2,0,2,2,2,156,2,0,5.0,"Love, Bonito - Atasan Wanita - Jorja Satin Pleated Halter Top - White, XL",499000,IDR,True,3,True,True,0.01282051282051282,998000
28,love-bonito-dress-wanita-noree-padded-satin-column-maxi-dress-black-l-2cfba,2023-10-25T16:55:48+07:00,11933027241,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-noree-padded-satin-column-maxi-dress-black-l-2cfba,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",1,0,1,1,1,180,0,0,0.0,"Love, Bonito - Dress Wanita - Noree Padded Satin Column Maxi Dress - Black, L",899000,IDR,True,3,True,True,0.005555555555555556,899000
29,love-bonito-dress-wanita-lettie-pleather-column-midi-dress-xl-a21ca,2023-10-25T16:45:44+07:00,11932883317,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-lettie-pleather-column-midi-dress-xl-a21ca,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",1,0,1,1,1,81,1,0,5.0,"Love, Bonito - Dress Wanita - Lettie Pleather Column Midi Dress - XL",899000,IDR,True,3,True,True,0.012345679012345678,899000
30,love-bonito-rok-wanita-christie-pleather-column-midaxi-skirt-beige-xl-2a8a8,2023-10-19T22:05:15+07:00,11883559851,9633142,"Love, Bonito Indonesia",1,8,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-christie-pleather-column-midaxi-skirt-beige-xl-2a8a8,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",1,0,1,2,3,363,0,0,0.0,"Love, Bonito - Rok Wanita - Christie Pleather Column Midaxi Skirt - Beige, XL",749000,IDR,True,8,True,True,0.0027548209366391185,749000
31,love-bonito-atasan-wanita-ivara-oversized-collared-shirt-olive-l-xl-3f57c,2023-10-19T17:01:49+07:00,11879293927,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-ivara-oversized-collared-shirt-olive-l-xl-3f57c,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1770,Kemeja Wanita,Kemeja Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita,False,False,0,"['1758', '1768', '1770']","['Fashion Wanita', 'Atasan Wanita', 'Kemeja Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita']",0,0,0,0,,52,0,0,0.0,"Love, Bonito - Atasan Wanita - Ivara Oversized Collared Shirt - Olive, L/XL",699000,IDR,True,4,True,True,0.0,0
32,love-bonito-atasan-wanita-isbel-asymmetric-jersey-top-clay-l-0540b,2023-10-19T02:08:31+07:00,11875497727,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-isbel-asymmetric-jersey-top-clay-l-0540b,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",0,0,0,0,,65,0,0,0.0,"Love, Bonito - Atasan Wanita - Isbel Asymmetric Jersey Top - Clay, L",499000,IDR,True,4,True,True,0.0,0
33,love-bonito-atasan-wanita-oriya-knit-turtleneck-crop-tank-top-pink-l-2376a,2023-10-19T00:29:31+07:00,11875033713,9633142,"Love, Bonito Indonesia",1,17,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-oriya-knit-turtleneck-crop-tank-top-pink-l-2376a,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",1,0,1,1,1,54,0,0,0.0,"Love, Bonito - Atasan Wanita - Oriya Knit Turtleneck Crop Tank Top - Pink, L",499000,IDR,True,17,True,True,0.018518518518518517,499000
34,love-bonito-dress-wanita-haina-textured-column-midi-dress-m-34fc8,2023-10-19T00:05:30+07:00,11874863786,9633142,"Love, Bonito Indonesia",1,8,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-haina-textured-column-midi-dress-m-34fc8,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",1,0,1,1,1,271,1,0,5.0,"Love, Bonito - Dress Wanita - Haina Textured Column Midi Dress - M",799000,IDR,True,8,True,True,0.0036900369003690036,799000
35,love-bonito-dress-lynn-padded-textured-fit-flare-midi-dress-moss-l-90074,2023-10-18T23:41:09+07:00,11874725663,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-lynn-padded-textured-fit-flare-midi-dress-moss-l-90074,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",2,0,2,2,2,501,1,0,5.0,"Love, Bonito - Dress - Lynn Padded Textured Fit & Flare Midi Dress - Moss, L",949000,IDR,True,7,True,True,0.003992015968063872,1898000
36,love-bonito-dress-wanita-maura-knit-column-midi-dress-cream-m-6bf4c,2023-10-18T19:02:06+07:00,11871801809,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-maura-knit-column-midi-dress-cream-m-6bf4c,False,0,False,False,False,26309933,Dresses,https://www.tokopedia.com/lovebonitoid/etalase/dresses,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",4,1,6,4,6,374,0,0,0.0,"Love, Bonito - Dress Wanita - Maura Knit Column Midi Dress - Cream, M",749000,IDR,True,3,True,True,0.016042780748663103,4494000
37,love-bonito-dress-wanita-katrin-turtleneck-midi-dress-cocoa-xs-5db00,2023-10-18T18:49:33+07:00,11871640794,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-katrin-turtleneck-midi-dress-cocoa-xs-5db00,False,0,False,False,False,26309933,Dresses,https://www.tokopedia.com/lovebonitoid/etalase/dresses,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",0,0,0,0,,118,0,0,0.0,"Love, Bonito - Dress Wanita - Katrin Turtleneck Midi Dress - Cocoa, XS",799000,IDR,True,6,True,True,0.0,0
38,love-bonito-jaket-wanita-pierre-reversible-quilted-puffer-jacket-m-5a0e8,2023-10-16T21:41:42+07:00,11854212220,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-jaket-wanita-pierre-reversible-quilted-puffer-jacket-m-5a0e8,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1814,Jacket Wanita,Jacket Wanita,https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/jaket-wanita,False,False,0,"['1758', '1796', '1814']","['Fashion Wanita', 'Outerwear Wanita', 'Jacket Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/jaket-wanita']",0,0,0,0,,74,0,0,0.0,"Love, Bonito - Jaket Wanita - Pierre Reversible Quilted Puffer Jacket - M",1699000,IDR,True,3,True,True,0.0,0
39,love-bonito-atasan-wanita-rayla-fitted-off-shoulder-knit-top-black-xl-f595b,2023-10-16T21:11:55+07:00,11853699590,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-rayla-fitted-off-shoulder-knit-top-black-xl-f595b,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",6,0,6,6,6,318,1,0,5.0,"Love, Bonito - Atasan Wanita - Rayla Fitted Off Shoulder Knit Top - Black, XL",549000,IDR,True,3,True,True,0.018867924528301886,3294000
40,love-bonito-jaket-wanita-atheena-relaxed-suede-jacket-camel-xl-98559,2023-10-16T17:55:14+07:00,11851517846,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-jaket-wanita-atheena-relaxed-suede-jacket-camel-xl-98559,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1814,Jacket Wanita,Jacket Wanita,https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/jaket-wanita,False,False,0,"['1758', '1796', '1814']","['Fashion Wanita', 'Outerwear Wanita', 'Jacket Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/jaket-wanita']",0,0,0,0,,95,0,0,0.0,"Love, Bonito - Jaket Wanita - Atheena Relaxed Suede Jacket - Camel, XL",749000,IDR,True,3,True,True,0.0,0
41,love-bonito-cardigan-wanita-orly-v-neck-knit-cardigan-baby-blue-xs-s-2b6bb,2023-10-16T17:38:13+07:00,11851328571,9633142,"Love, Bonito Indonesia",1,1,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-cardigan-wanita-orly-v-neck-knit-cardigan-baby-blue-xs-s-2b6bb,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1797,Cardigan Wanita,Cardigan Wanita,https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/cardigan-wanita,False,False,0,"['1758', '1796', '1797']","['Fashion Wanita', 'Outerwear Wanita', 'Cardigan Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/cardigan-wanita']",2,0,2,2,2,390,1,0,5.0,"Love, Bonito - Cardigan Wanita - Orly V-neck Knit Cardigan - Baby Blue, XS/S",649000,IDR,True,1,True,True,0.005128205128205128,1298000
42,love-bonito-celana-wanita-aneth-pleated-straight-leg-pants-brown-s-40d9b,2023-10-13T17:05:32+07:00,11827946863,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-aneth-pleated-straight-leg-pants-brown-s-40d9b,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,2,1,2,303,1,0,5.0,"Love, Bonito - Celana Wanita - Aneth Pleated Straight Leg Pants - Brown, S",749000,IDR,True,6,True,True,0.006600660066006601,1498000
43,love-bonito-celana-wanita-morie-petite-straight-leg-pants-xl-201db,2023-10-13T16:14:33+07:00,11827246468,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-morie-petite-straight-leg-pants-xl-201db,False,0,False,False,False,35661770,Fabric Play,https://www.tokopedia.com/lovebonitoid/etalase/fabric-play,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,1,1,1,258,0,0,0.0,"Love, Bonito - Celana Wanita - Morie Petite Straight Leg Pants - XL",749000,IDR,True,3,True,True,0.003875968992248062,749000
44,love-bonito-pvara-regular-flare-pants-black-taro-clay-white-taro-l-3f76c,2023-10-12T01:16:43+07:00,11812101706,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-pvara-regular-flare-pants-black-taro-clay-white-taro-l-3f76c,False,0,False,False,False,35661770,Fabric Play,https://www.tokopedia.com/lovebonitoid/etalase/fabric-play,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",3,0,2,3,3,265,0,0,0.0,"Love, Bonito - Pvara Regular Flare Pants - Black, Taro, Clay, White - Taro, L",749000,IDR,True,3,True,True,0.007547169811320755,1498000
45,love-bonito-celana-wanita-pvara-petite-flare-pants-black-m-77fa6,2023-10-11T22:49:48+07:00,11810825621,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-pvara-petite-flare-pants-black-m-77fa6,False,0,False,False,False,35661770,Fabric Play,https://www.tokopedia.com/lovebonitoid/etalase/fabric-play,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,1,1,1,236,1,0,5.0,"Love, Bonito - Celana Wanita - Pvara Petite Flare Pants - Black, M",749000,IDR,True,2,True,True,0.00423728813559322,749000
46,love-bonito-celana-wanita-morie-regular-straight-leg-pants-white-m-1ec1b,2023-10-11T21:34:42+07:00,11809565220,9633142,"Love, Bonito Indonesia",1,16,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-wanita-morie-regular-straight-leg-pants-white-m-1ec1b,False,0,False,False,False,35661770,Fabric Play,https://www.tokopedia.com/lovebonitoid/etalase/fabric-play,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",4,0,4,4,4,307,3,0,5.0,"Love, Bonito - Celana Wanita - Morie Regular Straight Leg Pants - White, M",749000,IDR,True,16,True,True,0.013029315960912053,2996000
47,love-bonito-rok-wanita-mailea-side-pleat-column-skirt-forest-s-6bf32,2023-10-11T19:52:10+07:00,11807745204,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-mailea-side-pleat-column-skirt-forest-s-6bf32,False,0,False,False,False,35661770,Fabric Play,https://www.tokopedia.com/lovebonitoid/etalase/fabric-play,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",0,0,0,0,,216,0,0,0.0,"Love, Bonito - Rok Wanita - Mailea Side Pleat Column Skirt - Forest, S",699000,IDR,True,6,True,True,0.0,0
48,love-bonito-atasan-wanita-lianne-shoulder-padded-pleated-top-cocoa-m-4fd43,2023-10-11T18:15:45+07:00,11806694290,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-lianne-shoulder-padded-pleated-top-cocoa-m-4fd43,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",0,0,0,0,,216,0,0,0.0,"Love, Bonito - Atasan Wanita - Lianne Shoulder Padded Pleated Top - Cocoa, M",549000,IDR,True,3,True,True,0.0,0
49,love-bonito-atasan-wanita-lotty-asymmetric-knit-toga-top-burgundy-xl-3e380,2023-10-11T01:04:48+07:00,11800456863,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-lotty-asymmetric-knit-toga-top-burgundy-xl-3e380,False,0,False,False,False,29309078,New In,https://www.tokopedia.com/lovebonitoid/etalase/new-in,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,257,0,0,0.0,"Love, Bonito - Atasan Wanita - Lotty Asymmetric Knit Toga Top - Burgundy, XL",499000,IDR,True,5,True,True,0.007782101167315175,998000
